,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,years_since_reform,reform,years_since_construction,mean_price_zipcode,option_buy
660,3483,8651400750,2014-10-28,209950.0,3,1.75,1100,5525,1.0,Não,Não,5,0,1968,0,98042,47.3625,-122.084,2014,0,Não,46,292000.0,buy
661,3486,4168000110,2014-08-26,207000.0,3,1.0,1080,10200,1.0,Não,Não,4,0,1962,0,98023,47.3215,-122.351,2014,0,Não,52,268450.0,buy
662,3489,6149700405,2014-12-22,210000.0,1,1.0,1050,7583,1.0,Não,Não,4,0,1947,0,98133,47.7294,-122.341,2014,0,Não,67,375000.0,buy
663,3497,461004195,2014-11-04,457500.0,2,1.0,840,5000,1.0,Não,Não,4,0,1908,0,98117,47.6803,-122.371,2014,0,Não,106,544000.0,buy
664,3500,2288000090,2015-04-29,980000.0,4,1.75,2260,17711,1.0,Não,Sim,4,0,1968,0,98040,47.5498,-122.214,2015,0,Não,47,993750.0,buy
665,3504,7000100850,2014-09-26,569000.0,4,1.75,1230,7890,1.0,Não,Sim,4,140,1950,0,98004,47.5808,-122.189,2014,0,Não,64,1150000.0,buy
666,3505,9477000300,2014-07-28,425000.0,4,2.25,2060,8540,1.0,Não,Não,4,520,1967,0,98034,47.734,-122.19,2014,0,Não,47,445950.0,buy
667,3507,2817100900,2014-05-19,256500.0,2,1.0,1120,9912,1.0,Não,Não,4,0,1980,0,98070,47.3735,-122.43,2014,0,Não,34,463750.0,buy
668,3518,2817800100,2014-07-01,328950.0,4,1.75,2550,8976,1.0,Não,Não,5,1250,1978,0,98058,47.4286,-122.179,2014,0,Não,36,335000.0,buy
669,3523,3880900245,2015-02-02,700000.0,6,3.0,2790,4550,2.5,Não,Não,4,0,1907,0,98119,47.627,-122.361,2015,0,Não,108,744975.0,buy
670,3527,8005100025,2014-09-19,195000.0,3,1.0,1510,4350,1.5,Não,Não,5,0,1913,0,98022,47.2052,-121.987,2014,0,Não,101,279500.0,buy
671,3529,5456000110,2015-04-16,865000.0,5,3.0,2830,8854,1.0,Não,Não,4,1330,1979,0,98040,47.5743,-122.209,2015,0,Não,36,993750.0,buy
672,3530,5393601050,2014-05-09,445000.0,4,2.0,1650,6000,1.0,Não,Não,5,650,1959,0,98144,47.5834,-122.307,2014,0,Não,55,450000.0,buy
673,3533,2221000100,2014-05-07,310000.0,3,1.75,1840,10723,1.0,Não,Não,4,620,1974,0,98058,47.429,-122.154,2014,0,Não,40,335000.0,buy
674,3534,5070000100,2014-07-11,205000.0,3,1.5,1820,8585,1.0,Não,Não,4,0,1962,0,98055,47.4479,-122.213,2014,0,Não,52,294950.0,buy
675,3538,1844500025,2015-03-25,355000.0,4,1.0,1410,7693,1.5,Não,Não,4,0,1953,0,98133,47.7604,-122.331,2015,0,Não,62,375000.0,buy
676,3556,6145602355,2015-02-25,325000.0,4,1.0,1640,3844,1.5,Não,Não,4,180,1928,0,98133,47.7017,-122.354,2015,0,Não,87,375000.0,buy
677,3558,4040200490,2014-08-20,461000.0,3,1.75,1420,5170,1.0,Não,Não,4,0,1963,0,98007,47.6151,-122.145,2014,0,Não,51,555000.0,buy
678,3569,809000820,2014-05-22,494400.0,2,1.75,1560,1750,1.0,Não,Não,4,780,1904,0,98109,47.6347,-122.355,2014,0,Não,110,736000.0,buy
679,3580,7936000252,2015-05-11,521000.0,2,1.0,1050,7500,1.5,Não,Não,4,0,1910,0,98116,47.5577,-122.399,2015,0,Não,105,562750.0,buy
680,3582,1925069006,2014-12-03,355000.0,1,0.75,530,33278,1.0,Não,Não,4,0,1950,0,98074,47.6412,-122.079,2014,0,Não,64,642000.0,buy
681,3583,1274500300,2014-06-23,200000.0,3,1.5,1090,9600,1.0,Não,Não,4,0,1968,0,98042,47.3639,-122.109,2014,0,Não,46,292000.0,buy
682,3587,1787600164,2014-07-23,310000.0,2,1.0,1560,4920,1.0,Não,Não,4,780,1947,0,98125,47.7248,-122.325,2014,0,Não,67,425000.0,buy
683,3592,1238501116,2015-01-23,478000.0,3,2.25,1570,9500,1.0,Não,Não,4,500,1977,0,98033,47.6843,-122.185,2015,0,Não,38,678350.0,buy
684,3609,8658303585,2014-08-07,252500.0,2,1.0,900,7500,1.0,Não,Não,4,0,1961,0,98014,47.6481,-121.916,2014,0,Não,53,415000.0,buy
685,3622,4330600301,2014-07-18,218450.0,2,1.0,840,7425,1.0,Não,Não,4,0,1952,0,98166,47.4749,-122.339,2014,0,Não,62,390000.0,buy
686,3630,7811100100,2014-09-18,566000.0,4,1.75,1900,10297,1.0,Não,Não,4,0,1966,0,98005,47.5944,-122.155,2014,0,Não,48,765475.0,buy
687,3635,5602000025,2015-02-26,251000.0,3,2.0,1200,10212,1.5,Não,Não,5,0,1949,0,98022,47.206,-121.998,2015,0,Não,66,279500.0,buy
688,3636,191101015,2014-12-11,830000.0,3,1.5,1840,10125,1.0,Não,Não,4,620,1959,0,98040,47.5607,-122.217,2014,0,Não,55,993750.0,buy
689,3638,7877400266,2015-04-07,206000.0,3,1.0,970,9360,1.0,Não,Não,4,0,1942,0,98002,47.2808,-122.225,2015,0,Não,73,235000.0,buy
690,3643,1561600025,2014-06-03,712500.0,3,1.5,1660,8797,1.0,Não,Não,4,0,1956,0,98004,47.5892,-122.202,2014,0,Não,58,1150000.0,buy
691,3649,5451210100,2015-04-23,938000.0,4,2.5,2410,9886,1.0,Não,Não,5,420,1975,0,98040,47.5351,-122.223,2015,0,Não,40,993750.0,buy
692,3653,6117501015,2014-06-06,387500.0,3,1.0,1560,14333,1.0,Não,Não,4,0,1953,0,98166,47.432,-122.348,2014,0,Não,61,390000.0,buy
693,3658,726049202,2015-05-06,335000.0,3,1.0,1020,10200,1.0,Não,Não,4,0,1954,0,98133,47.7503,-122.348,2015,0,Não,61,375000.0,buy
694,3665,2201500490,2015-04-06,435000.0,3,1.0,950,10080,1.0,Não,Não,4,0,1954,0,98006,47.572,-122.139,2015,0,Não,61,760184.5,buy
695,3669,4038100110,2014-07-07,480000.0,3,2.25,1680,9090,1.0,Não,Não,4,550,1959,0,98008,47.6068,-122.13,2014,0,Não,55,545000.0,buy
696,3670,7697870600,2014-09-09,158000.0,3,2.5,1520,7200,2.0,Não,Não,4,0,1985,0,98030,47.3679,-122.182,2014,0,Não,29,282255.0,buy
697,3676,2391600165,2014-06-17,475000.0,3,2.25,2280,5750,1.0,Não,Sim,4,1130,1985,0,98116,47.5641,-122.393,2014,0,Não,29,562750.0,buy
698,3677,7225000090,2014-10-17,245000.0,2,2.0,1070,4500,1.0,Não,Não,4,160,1932,0,98055,47.4896,-122.204,2014,0,Não,82,294950.0,buy
699,3679,6072100490,2014-12-04,527500.0,4,2.25,2270,8480,1.0,Não,Não,5,960,1973,0,98006,47.5448,-122.174,2014,0,Não,41,760184.5,buy
700,3680,2522069064,2014-10-27,135000.0,2,1.0,1220,7250,1.0,Não,Não,4,0,1914,0,98010,47.3585,-121.975,2014,0,Não,100,359999.5,buy
701,3683,2891100820,2014-08-25,213500.0,3,1.0,1220,6000,1.0,Não,Não,4,0,1968,0,98002,47.3245,-122.209,2014,0,Não,46,235000.0,buy
702,3688,5450300195,2015-03-27,830000.0,4,2.75,2090,13500,1.0,Não,Não,4,0,1949,0,98040,47.573,-122.225,2015,0,Não,66,993750.0,buy
703,3692,7468900245,2015-04-20,188200.0,3,1.0,1260,7265,1.0,Não,Não,4,0,1954,0,98002,47.2979,-122.224,2015,0,Não,61,235000.0,buy
704,3693,5021900265,2014-07-02,659000.0,4,2.0,2090,10800,1.0,Não,Não,4,0,1951,0,98040,47.5759,-122.223,2014,0,Não,63,993750.0,buy
705,3700,6700400110,2014-07-02,223000.0,3,2.0,1110,7231,1.0,Não,Não,4,0,1991,0,98031,47.4036,-122.191,2014,0,Não,23,288200.0,buy
706,3701,8860300300,2014-09-02,610000.0,4,2.75,2090,8400,1.0,Não,Não,4,850,1976,0,98052,47.6872,-122.123,2014,0,Não,38,615000.0,buy
707,3704,3992700265,2014-08-04,385100.0,3,1.0,1060,8040,1.0,Não,Não,4,0,1949,0,98125,47.7121,-122.287,2014,0,Não,65,425000.0,buy
708,3707,7585000110,2015-03-26,201700.0,3,1.0,1010,9576,1.0,Não,Não,4,0,1967,0,98001,47.2956,-122.272,2015,0,Não,48,260000.0,buy
709,3713,3288100100,2014-11-20,421000.0,4,2.25,1310,8400,1.0,Não,Não,4,0,1966,0,98034,47.7317,-122.181,2014,0,Não,48,445950.0,buy
710,3716,1233100601,2014-10-24,360000.0,2,1.0,840,7414,1.0,Não,Não,4,0,1928,0,98033,47.6771,-122.172,2014,0,Não,86,678350.0,buy
711,3728,2919701105,2014-12-09,422000.0,2,1.75,1320,2609,1.0,Não,Não,4,400,1938,0,98117,47.6878,-122.366,2014,0,Não,76,544000.0,buy
712,3732,793200100,2014-12-18,360000.0,3,1.25,2350,6200,1.0,Não,Não,4,1030,1966,0,98007,47.5979,-122.135,2014,0,Não,48,555000.0,buy
713,3737,585000008,2015-04-13,460000.0,2,1.0,1020,4002,1.0,Não,Não,5,0,1953,0,98116,47.5828,-122.395,2015,0,Não,62,562750.0,buy
714,3743,2473372250,2015-01-21,312500.0,3,1.75,1490,9493,1.0,Não,Não,4,0,1976,0,98058,47.4514,-122.134,2015,0,Não,39,335000.0,buy
715,3745,2330000015,2014-08-26,740000.0,6,2.25,3140,10250,1.0,Não,Não,4,1570,1959,0,98005,47.6116,-122.169,2014,0,Não,55,765475.0,buy
716,3746,7230300100,2014-08-26,320000.0,3,2.0,1820,17600,1.0,Não,Não,5,0,1972,0,98059,47.4703,-122.112,2014,0,Não,42,435000.0,buy
717,3752,9238500100,2015-03-18,495000.0,4,2.25,2070,20280,2.0,Não,Não,4,0,1968,0,98072,47.774,-122.134,2015,0,Não,47,515000.0,buy
718,3753,9828700900,2014-05-05,549000.0,2,1.0,1140,5400,1.0,Não,Não,5,0,1908,0,98112,47.6205,-122.294,2014,0,Não,106,915000.0,buy
719,3768,5621100115,2014-12-18,255000.0,2,1.0,740,5000,1.0,Não,Não,4,0,1926,0,98118,47.5298,-122.273,2014,0,Não,88,367500.0,buy
720,3776,1777500090,2014-12-29,680000.0,6,2.5,3180,9375,1.0,Não,Não,4,1590,1967,0,98006,47.5707,-122.129,2014,0,Não,47,760184.5,buy
721,3789,5706201140,2014-11-21,533250.0,4,1.75,1520,15398,1.0,Não,Não,4,150,1960,0,98027,47.5265,-122.05,2014,0,Não,54,570500.0,buy
722,3796,5126900405,2014-07-31,169500.0,2,1.0,790,7450,1.0,Não,Não,4,0,1944,0,98058,47.4743,-122.17,2014,0,Não,70,335000.0,buy
723,3797,5603800110,2014-09-15,586000.0,4,2.25,2130,9000,2.0,Não,Não,4,0,1965,0,98006,47.5716,-122.159,2014,0,Não,49,760184.5,buy
724,3805,7335400215,2015-05-05,95000.0,1,0.75,760,5746,1.0,Não,Não,4,0,1915,0,98002,47.3046,-122.215,2015,0,Não,100,235000.0,buy
725,3806,7227501450,2014-10-16,240000.0,4,1.75,1420,5382,1.0,Não,Não,5,380,1942,0,98056,47.4946,-122.187,2014,0,Não,72,380000.0,buy
726,3807,8146300025,2014-08-13,772000.0,4,2.5,2500,8680,1.0,Não,Não,4,1250,1958,0,98004,47.6073,-122.192,2014,0,Não,56,1150000.0,buy
727,3808,3530540090,2014-11-13,245000.0,2,1.5,1450,6258,1.0,Não,Não,4,0,1983,0,98198,47.3785,-122.322,2014,0,Não,31,265000.0,buy
728,3816,2013800705,2014-11-17,239000.0,2,1.0,1210,9375,1.0,Não,Sim,4,0,1952,0,98198,47.3865,-122.322,2014,0,Não,62,265000.0,buy
729,3825,2916600110,2015-04-30,214946.0,3,1.75,1290,8688,1.0,Não,Não,4,0,1980,0,98042,47.3655,-122.08,2015,0,Não,35,292000.0,buy
730,3829,8550001515,2014-10-01,429592.0,2,2.75,1992,10946,1.5,Sim,Não,5,704,1903,0,98070,47.3551,-122.475,2014,0,Não,111,463750.0,buy
731,3830,1775800740,2015-02-06,414250.0,4,1.75,1640,13566,1.0,Não,Não,4,520,1977,0,98072,47.7423,-122.099,2015,0,Não,38,515000.0,buy
732,3833,1115800110,2015-01-09,524000.0,3,1.5,1310,9471,1.0,Não,Não,4,0,1970,0,98052,47.6644,-122.148,2015,0,Não,45,615000.0,buy
733,3834,2131701240,2015-01-08,349950.0,2,1.0,1050,6317,1.5,Não,Não,4,0,1913,0,98019,47.7364,-121.981,2015,0,Não,102,401250.0,buy
734,3836,4302200336,2014-07-07,300000.0,3,1.0,930,5160,1.5,Não,Não,5,0,1919,0,98106,47.5256,-122.357,2014,0,Não,95,315000.0,buy
735,3840,522059013,2014-06-12,173000.0,2,1.0,820,10450,1.0,Não,Não,4,0,1965,0,98055,47.4261,-122.199,2014,0,Não,49,294950.0,buy
736,3846,1777600490,2014-10-24,675000.0,4,2.5,3130,12463,1.0,Não,Não,4,1510,1978,0,98006,47.569,-122.127,2014,0,Não,36,760184.5,buy
737,3847,2193310300,2015-04-01,510000.0,3,2.0,1430,9250,1.0,Não,Não,4,440,1983,0,98052,47.6952,-122.096,2015,0,Não,32,615000.0,buy
738,3851,7131300025,2014-05-21,210000.0,3,1.0,1240,4842,1.0,Não,Não,4,0,1916,0,98118,47.5166,-122.269,2014,0,Não,98,367500.0,buy
739,3862,7968460110,2014-06-19,280000.0,3,2.0,1790,42399,1.0,Não,Não,4,0,1990,0,98092,47.3143,-122.134,2014,0,Não,24,309780.0,buy
740,3868,1311000600,2014-09-25,250000.0,5,1.75,2320,7700,1.0,Não,Não,5,1030,1962,0,98001,47.3426,-122.285,2014,0,Não,52,260000.0,buy
741,3874,1220000100,2015-05-04,215000.0,1,1.0,970,7639,1.0,Não,Não,4,400,1920,0,98166,47.4655,-122.346,2015,0,Não,95,390000.0,buy
742,3876,3626039228,2014-09-18,408000.0,3,1.0,1380,7015,1.5,Não,Não,4,0,1925,0,98117,47.6987,-122.36,2014,0,Não,89,544000.0,buy
743,3881,8025700590,2014-05-19,215000.0,3,1.0,970,7275,1.0,Não,Não,4,0,1970,0,98031,47.4006,-122.188,2014,0,Não,44,288200.0,buy
744,3885,5279100625,2015-04-29,248000.0,2,1.0,770,8600,1.0,Não,Não,4,0,1914,0,98027,47.5325,-122.031,2015,0,Não,101,570500.0,buy
745,3888,7963900100,2014-09-12,680000.0,3,2.5,2620,14248,2.0,Não,Não,4,790,1977,0,98004,47.6281,-122.194,2014,0,Não,37,1150000.0,buy
746,3895,3522900061,2015-04-21,418000.0,2,1.0,1040,6900,1.0,Não,Não,4,0,1915,0,98136,47.5411,-122.391,2015,0,Não,100,489950.0,buy
747,3896,2570500090,2014-10-07,385000.0,5,1.5,1750,9780,1.5,Não,Não,4,0,1961,0,98028,47.7755,-122.235,2014,0,Não,53,445000.0,buy
748,3897,5482700100,2014-05-12,876650.0,3,3.25,2170,12508,1.5,Não,Não,5,520,1928,1970,98040,47.5665,-122.229,2014,44,Sim,86,993750.0,buy
749,3899,3649100315,2014-06-25,418800.0,4,2.25,2100,9984,1.0,Não,Não,4,810,1973,0,98028,47.7365,-122.242,2014,0,Não,41,445000.0,buy
750,3900,6821102352,2014-10-08,330000.0,2,1.0,880,1753,2.0,Não,Não,4,0,1945,0,98199,47.6475,-122.397,2014,0,Não,69,689800.0,buy
751,3901,6072300110,2015-04-16,550000.0,3,1.75,1940,8376,1.0,Não,Não,4,650,1963,0,98006,47.5586,-122.173,2015,0,Não,52,760184.5,buy
752,3907,795000820,2015-04-06,220000.0,2,1.0,840,9000,1.0,Não,Não,5,0,1951,0,98168,47.5033,-122.329,2015,0,Não,64,235000.0,buy
753,3908,925059113,2014-08-13,490000.0,3,2.0,2370,12196,2.0,Não,Não,4,0,1970,0,98033,47.6734,-122.176,2014,0,Não,44,678350.0,buy
754,3917,3949600090,2014-12-01,335000.0,3,1.0,980,9903,1.0,Não,Não,4,0,1966,0,98028,47.7746,-122.239,2014,0,Não,48,445000.0,buy
755,3919,7883604065,2015-05-01,210000.0,2,1.0,1100,6000,1.5,Não,Não,4,0,1900,0,98108,47.5275,-122.323,2015,0,Não,115,342500.0,buy
756,3936,7227800110,2015-04-09,315000.0,6,2.0,1750,17685,1.0,Não,Não,4,0,1943,0,98056,47.5096,-122.178,2015,0,Não,72,380000.0,buy
757,3939,263000164,2014-12-17,425000.0,2,1.0,830,6030,1.0,Não,Não,4,0,1925,0,98103,47.6994,-122.347,2014,0,Não,89,550000.0,buy
758,3940,263000291,2014-09-04,433500.0,3,1.75,1540,9450,1.0,Não,Não,4,500,1919,0,98103,47.6985,-122.348,2014,0,Não,95,550000.0,buy
759,3944,3584900090,2014-06-13,577000.0,3,1.75,1760,12874,1.0,Não,Não,4,530,1967,0,98005,47.5906,-122.167,2014,0,Não,47,765475.0,buy
760,3946,3026059014,2015-01-12,400000.0,3,1.5,1950,4473,1.0,Não,Não,4,420,1914,0,98034,47.7094,-122.228,2015,0,Não,101,445950.0,buy
761,3947,7304300906,2014-06-13,304000.0,3,1.0,1280,8184,1.5,Não,Não,4,0,1947,0,98155,47.7467,-122.319,2014,0,Não,67,375000.0,buy
762,3950,1825069031,2014-08-14,550000.0,4,1.75,2410,8447,2.0,Não,Não,4,350,1936,1980,98074,47.6499,-122.088,2014,34,Sim,78,642000.0,buy
763,3951,1825069031,2014-10-16,550000.0,4,1.75,2410,8447,2.0,Não,Não,4,350,1936,1980,98074,47.6499,-122.088,2014,34,Sim,78,642000.0,buy
764,3959,5561401110,2014-06-27,460000.0,4,2.5,2110,35091,1.0,Não,Não,4,820,1985,0,98027,47.467,-122.014,2014,0,Não,29,570500.0,buy
765,3979,1432600100,2014-09-24,218000.0,3,1.0,1140,7560,1.0,Não,Não,4,0,1958,0,98058,47.4624,-122.185,2014,0,Não,56,335000.0,buy
766,3982,3840700600,2015-04-01,355000.0,3,1.0,900,37800,1.0,Não,Não,4,200,1923,0,98034,47.7146,-122.234,2015,0,Não,92,445950.0,buy
767,3986,6179900090,2015-05-07,415000.0,3,1.75,1770,10513,1.0,Não,Não,4,370,1982,0,98028,47.7726,-122.266,2015,0,Não,33,445000.0,buy
768,3987,6840700165,2014-07-01,202000.0,1,1.0,590,833,1.0,Não,Não,4,0,1926,0,98122,47.6082,-122.299,2014,0,Não,88,572000.0,buy
769,3998,2475901105,2014-07-15,291000.0,3,1.0,1280,10500,1.5,Não,Não,4,0,1941,0,98024,47.566,-121.894,2014,0,Não,73,460000.0,buy
770,4000,3530450100,2014-07-26,210000.0,2,1.75,1000,3554,1.0,Não,Não,4,0,1975,0,98198,47.3811,-122.32,2014,0,Não,39,265000.0,buy
771,4004,4178500100,2014-07-23,282500.0,3,2.25,1670,7150,2.0,Não,Não,4,0,1990,0,98042,47.3603,-122.088,2014,0,Não,24,292000.0,buy
772,4005,1523069086,2014-06-05,395000.0,3,1.75,1460,22651,1.0,Não,Não,4,0,1961,0,98027,47.4861,-122.03,2014,0,Não,53,570500.0,buy
773,4007,3342100785,2014-08-26,235000.0,2,1.0,820,5100,1.0,Não,Não,4,0,1954,0,98056,47.5175,-122.205,2014,0,Não,60,380000.0,buy
774,4010,5041300100,2014-07-10,639000.0,4,2.0,1840,5419,1.0,Não,Não,4,920,1942,0,98199,47.6483,-122.404,2014,0,Não,72,689800.0,buy
775,4011,2473101140,2015-04-28,314950.0,3,1.0,1590,8470,1.0,Não,Não,4,450,1967,0,98058,47.4473,-122.159,2015,0,Não,48,335000.0,buy
776,4016,6385000025,2014-10-17,521450.0,3,2.0,1290,5700,1.0,Não,Não,5,0,1950,0,98116,47.5713,-122.397,2014,0,Não,64,562750.0,buy
777,4019,5358300100,2014-06-19,346150.0,3,2.0,2140,7200,1.0,Não,Não,4,660,1966,0,98056,47.5084,-122.185,2014,0,Não,48,380000.0,buy
778,4022,9393700110,2014-06-03,430000.0,3,2.0,1360,5120,1.5,Não,Não,4,450,1924,0,98116,47.5587,-122.393,2014,0,Não,90,562750.0,buy
779,4029,7550800945,2014-10-07,526000.0,2,1.0,1450,4500,1.5,Não,Não,4,0,1921,0,98107,47.6739,-122.396,2014,0,Não,93,529950.0,buy
780,4044,322059097,2014-11-05,269900.0,3,1.5,1420,22100,1.0,Não,Não,5,0,1957,0,98042,47.4193,-122.149,2014,0,Não,57,292000.0,buy
781,4052,3876200100,2014-07-10,439000.0,4,2.0,1560,7500,1.0,Não,Não,4,0,1968,0,98034,47.7281,-122.181,2014,0,Não,46,445950.0,buy
782,4058,1839910300,2015-01-06,299950.0,3,1.0,1030,9916,1.0,Não,Não,4,0,1972,0,98034,47.7218,-122.176,2015,0,Não,43,445950.0,buy
783,4062,3751603173,2014-06-04,212500.0,3,1.0,920,14400,1.0,Não,Não,4,0,1977,0,98001,47.2816,-122.269,2014,0,Não,37,260000.0,buy
784,4066,3856905010,2014-08-05,565000.0,3,1.5,1540,3570,1.5,Não,Não,5,50,1930,0,98105,47.6692,-122.325,2014,0,Não,84,675000.0,buy
785,4070,1872900076,2014-06-20,979000.0,3,1.5,1700,14133,1.0,Não,Sim,4,0,1954,0,98004,47.6166,-122.22,2014,0,Não,60,1150000.0,buy
786,4077,3262300940,2014-11-07,875000.0,3,1.0,1220,8119,1.0,Não,Não,4,0,1955,0,98039,47.6328,-122.236,2014,0,Não,59,1892500.0,buy
787,4078,3262300940,2015-02-10,940000.0,3,1.0,1220,8119,1.0,Não,Não,4,0,1955,0,98039,47.6328,-122.236,2015,0,Não,60,1892500.0,buy
788,4083,1156000100,2014-12-24,246700.0,3,2.0,1610,13309,1.0,Não,Não,4,0,1967,0,98042,47.3398,-122.133,2014,0,Não,47,292000.0,buy
789,4095,3830630090,2015-04-17,265000.0,3,2.0,1340,6783,1.0,Não,Não,4,0,1987,0,98030,47.3504,-122.177,2015,0,Não,28,282255.0,buy
790,4100,7140800100,2014-10-14,125000.0,3,1.0,920,7276,1.0,Não,Não,4,0,1961,0,98002,47.285,-122.211,2014,0,Não,53,235000.0,buy
791,4113,8562700090,2014-11-11,462600.0,3,1.75,1430,11761,1.0,Não,Não,4,0,1964,0,98052,47.6686,-122.157,2014,0,Não,50,615000.0,buy
792,4115,514500090,2014-05-13,550000.0,4,2.0,2250,7500,1.0,Não,Não,5,1050,1956,0,98005,47.5877,-122.157,2014,0,Não,58,765475.0,buy
793,4133,4036800805,2014-05-13,523000.0,3,1.5,1240,7735,1.0,Não,Não,4,0,1957,0,98008,47.601,-122.122,2014,0,Não,57,545000.0,buy
794,4134,7129302615,2015-03-04,292000.0,3,1.75,1090,4500,1.5,Não,Não,5,0,1929,0,98118,47.5157,-122.256,2015,0,Não,86,367500.0,buy
795,4139,396100025,2014-08-07,339999.0,4,2.0,1740,6369,1.0,Não,Não,5,870,1954,0,98133,47.7461,-122.332,2014,0,Não,60,375000.0,buy
796,4142,8731901810,2015-03-09,260000.0,4,1.75,1960,8400,1.0,Não,Não,4,0,1967,0,98023,47.3111,-122.379,2015,0,Não,48,268450.0,buy
797,4145,7399300850,2014-10-03,290000.0,3,2.25,1500,7482,1.0,Não,Não,4,290,1968,0,98055,47.4619,-122.187,2014,0,Não,46,294950.0,buy
798,4159,4324500490,2014-12-23,215000.0,3,1.0,1060,9954,1.0,Não,Não,4,0,1960,0,98032,47.3801,-122.289,2014,0,Não,54,249000.0,buy
799,4162,9137101353,2014-09-19,489000.0,3,2.0,1510,3000,1.0,Não,Não,4,600,1972,0,98115,47.6804,-122.319,2014,0,Não,42,567000.0,buy
800,4163,3298701066,2015-05-06,240000.0,3,1.0,1230,2353,1.5,Não,Não,4,0,1925,0,98106,47.5177,-122.354,2015,0,Não,90,315000.0,buy
801,4169,2946001645,2014-05-05,232000.0,2,1.0,1200,8063,1.0,Não,Não,4,0,1958,0,98198,47.4204,-122.324,2014,0,Não,56,265000.0,buy
802,4174,2461900945,2015-04-21,438000.0,5,1.0,1950,6250,1.5,Não,Não,4,500,1917,0,98136,47.5511,-122.386,2015,0,Não,98,489950.0,buy
803,4176,2349300090,2014-05-16,340000.0,3,1.0,1250,4800,1.0,Não,Não,4,0,1951,0,98126,47.5517,-122.381,2014,0,Não,63,395750.0,buy
804,4191,6713700025,2014-05-15,300000.0,3,1.0,1220,13000,1.0,Não,Não,4,0,1955,0,98133,47.7608,-122.353,2014,0,Não,59,375000.0,buy
805,4196,8562500690,2014-05-13,581000.0,4,1.75,2090,8164,1.0,Não,Não,4,1020,1963,0,98052,47.6715,-122.155,2014,0,Não,51,615000.0,buy
806,4198,2207100405,2015-05-06,423000.0,4,1.75,1730,7245,1.0,Não,Não,4,850,1955,0,98007,47.5995,-122.144,2015,0,Não,60,555000.0,buy
807,4203,1437500015,2014-07-09,150000.0,3,0.75,490,38500,1.5,Não,Não,4,0,1959,0,98014,47.7112,-121.315,2014,0,Não,55,415000.0,buy
808,4215,6163901751,2014-06-23,291500.0,3,1.0,880,9238,1.5,Não,Não,5,0,1946,0,98155,47.7494,-122.319,2014,0,Não,68,375000.0,buy
809,4216,2323059184,2014-12-30,305000.0,4,2.0,1800,13551,1.0,Não,Não,4,0,1974,0,98059,47.4721,-122.128,2014,0,Não,40,435000.0,buy
810,4225,9477001270,2015-03-16,390000.0,3,1.75,1300,10030,1.0,Não,Não,4,0,1967,0,98034,47.7359,-122.192,2015,0,Não,48,445950.0,buy
811,4233,1024069162,2015-04-16,562000.0,3,2.0,3250,50529,2.0,Não,Não,4,0,1978,0,98075,47.5849,-122.016,2015,0,Não,37,739999.0,buy
812,4234,5452800735,2014-07-22,780000.0,4,2.5,2270,13449,1.0,Não,Não,4,960,1975,0,98040,47.5416,-122.232,2014,0,Não,39,993750.0,buy
813,4236,1698900195,2014-09-02,710000.0,3,2.0,1880,3000,1.0,Não,Não,4,840,1931,0,98109,47.6418,-122.351,2014,0,Não,83,736000.0,buy
814,4237,442000015,2014-06-12,445000.0,3,1.0,1050,5664,1.0,Não,Não,4,140,1947,0,98115,47.6897,-122.285,2014,0,Não,67,567000.0,buy
815,4242,925059198,2014-08-28,514000.0,3,2.0,1770,7200,1.0,Não,Não,4,0,1967,0,98033,47.6642,-122.173,2014,0,Não,47,678350.0,buy
816,4254,6802200100,2015-01-15,271900.0,3,2.0,1450,8771,2.0,Não,Não,4,0,1991,0,98022,47.1947,-121.989,2015,0,Não,24,279500.0,buy
817,4260,5309101050,2014-11-26,489950.0,3,2.0,1580,4010,1.0,Não,Não,4,790,1909,0,98117,47.6769,-122.371,2014,0,Não,105,544000.0,buy
818,4264,3298600850,2014-12-16,235000.0,3,1.75,1370,14030,1.0,Não,Não,4,0,1977,0,98092,47.2969,-122.163,2014,0,Não,37,309780.0,buy
819,4265,3856902250,2015-01-05,593500.0,3,1.0,1370,4000,2.0,Não,Não,4,0,1918,0,98105,47.6711,-122.324,2015,0,Não,97,675000.0,buy
820,4273,1796370930,2014-07-10,260000.0,3,2.5,1490,8102,2.0,Não,Não,4,0,1990,0,98042,47.3712,-122.092,2014,0,Não,24,292000.0,buy
821,4276,8731730590,2015-05-13,242150.0,4,1.75,1490,8544,1.0,Não,Não,4,0,1970,0,98031,47.3894,-122.166,2015,0,Não,45,288200.0,buy
822,4278,9542800820,2015-04-30,235000.0,3,2.0,1900,7980,1.0,Não,Não,4,560,1977,0,98023,47.305,-122.373,2015,0,Não,38,268450.0,buy
823,4279,2644900110,2014-10-21,370000.0,3,1.75,1530,10300,1.0,Não,Não,4,0,1978,0,98133,47.7767,-122.356,2014,0,Não,36,375000.0,buy
824,4284,1330280100,2014-08-01,178000.0,3,1.0,1100,5734,1.0,Não,Não,4,0,1955,0,98030,47.3632,-122.174,2014,0,Não,59,282255.0,buy
